"PP","MOI","p_Infected_Comp"
0.3,0.0380189396320561,1
0.3,0.038904514499428,1
0.3,0.0398107170553498,1
0.3,0.0407380277804113,1
0.3,0.0416869383470335,1
0.3,0.0426579518801593,1
0.3,0.0436515832240166,1
0.3,0.0446683592150963,1
0.3,0.0457088189614875,1
0.3,0.0467735141287198,1
0.3,0.0478630092322638,1
0.3,0.0489778819368447,1
0.3,0.0501187233627272,1
0.3,0.0512861383991365,1
0.3,0.0524807460249772,1
0.3,0.0537031796370253,1
0.3,0.0549540873857625,1
0.3,0.0562341325190349,1
0.3,0.0575439937337157,1
0.3,0.058884365535559,1
0.3,0.0602559586074358,1
0.3,0.0616595001861482,1
0.3,0.0630957344480193,1
0.3,0.0645654229034656,1
0.3,0.0660693448007596,1
0.3,0.0676082975391982,1
0.3,0.0691830970918936,1
0.3,0.0707945784384139,1
0.3,0.0724435960074991,1
0.3,0.0741310241300918,1
0.3,0.0758577575029184,1
0.3,0.0776247116628691,1
0.3,0.0794328234724282,1
0.3,0.0812830516164099,1
0.3,0.0831763771102671,1
0.3,0.0851138038202376,1
0.3,0.0870963589956081,1
0.3,0.0891250938133746,1
0.3,0.091201083935591,1
0.3,0.0933254300796991,1
0.3,0.0954992586021437,1
0.3,0.0977237220955811,1
0.3,0.1,1
0.3,0.102329299228075,1
0.3,0.10471285480509,1
0.3,0.107151930523761,1
0.3,0.109647819614319,1
0.3,0.112201845430196,1
0.3,0.114815362149688,1
0.3,0.117489755493953,1
0.3,0.120226443461741,1
0.3,0.123026877081238,1
0.3,0.125892541179417,1
0.3,0.128824955169313,1
0.3,0.131825673855641,1
0.3,0.134896288259165,1
0.3,0.138038426460288,1
0.3,0.141253754462276,1
0.3,0.144543977074593,1
0.3,0.147910838816821,1
0.3,0.151356124843621,1
0.3,0.154881661891248,1
0.3,0.158489319246111,1
0.3,0.162181009735893,1
0.3,0.165958690743756,1
0.3,0.169824365246175,1
0.3,0.173780082874938,1
0.3,0.177827941003892,1
0.3,0.181970085860998,1
0.3,0.186208713666287,1
0.3,0.190546071796325,1
0.3,0.194984459975805,1
0.3,0.199526231496888,1
0.3,0.204173794466953,1
0.3,0.208929613085404,1
0.3,0.213796208950223,1
0.3,0.218776162394955,1
0.3,0.223872113856834,1
0.3,0.229086765276777,1
0.3,0.234422881531992,1
0.3,0.239883291901949,1
0.3,0.245470891568503,1
0.3,0.251188643150958,1
0.3,0.257039578276886,1
0.3,0.263026799189538,1
0.3,0.269153480392691,1
0.3,0.275422870333817,1
0.3,0.281838293126445,1
0.3,0.288403150312661,1
0.3,0.295120922666638,1
0.3,0.301995172040202,1
0.3,0.309029543251359,1
0.3,0.316227766016838,1
0.3,0.323593656929628,1
0.3,0.331131121482591,1
0.3,0.338844156139203,1
0.3,0.346736850452532,1
0.3,0.354813389233575,1
0.3,0.363078054770102,1
0.3,0.371535229097173,1
0.3,0.380189396320561,1
0.3,0.389045144994281,1
0.3,0.398107170553498,1
0.3,0.407380277804113,1
0.3,0.416869383470336,1
0.3,0.426579518801593,1
0.3,0.436515832240166,1
0.3,0.446683592150963,1
0.3,0.457088189614875,1
0.3,0.467735141287198,1
0.3,0.478630092322638,1
0.3,0.489778819368447,1
0.3,0.501187233627272,1
0.3,0.512861383991365,1
0.3,0.524807460249772,1
0.3,0.537031796370253,1
0.3,0.549540873857625,1
0.3,0.562341325190349,1
0.3,0.575439937337157,1
0.3,0.58884365535559,1
0.3,0.602559586074358,1
0.3,0.616595001861482,1
0.3,0.630957344480193,1
0.3,0.645654229034656,1
0.3,0.660693448007596,1
0.3,0.676082975391982,1
0.3,0.691830970918936,1
0.3,0.707945784384139,1
0.3,0.724435960074991,1
0.3,0.741310241300918,1
0.3,0.758577575029184,1
0.3,0.776247116628691,1
0.3,0.794328234724282,1
0.3,0.8128305161641,1
0.3,0.831763771102671,1
0.3,0.851138038202376,1
0.3,0.870963589956081,1
0.3,0.891250938133746,1
0.3,0.91201083935591,1
0.3,0.93325430079699,1
0.3,0.954992586021437,1
0.3,0.977237220955811,1
0.3,1,1
0.3,1.02329299228075,1
0.3,1.0471285480509,1
0.3,1.07151930523761,1
0.3,1.09647819614319,1
0.3,1.12201845430196,1
0.3,1.14815362149688,1
0.3,1.17489755493953,1
0.3,1.20226443461741,1
0.3,1.23026877081238,1
0.3,1.25892541179417,1
0.3,1.28824955169313,1
0.3,1.31825673855641,1
0.3,1.34896288259165,1
0.3,1.38038426460289,1
0.3,1.41253754462276,1
0.3,1.44543977074593,1
0.3,1.47910838816821,1
0.3,1.51356124843621,1
0.3,1.54881661891248,1
0.3,1.58489319246111,1
0.3,1.62181009735893,1
0.3,1.65958690743756,1
0.3,1.69824365246175,1
0.3,1.73780082874938,1
0.3,1.77827941003892,1
0.3,1.81970085860998,1
0.3,1.86208713666287,1
0.3,1.90546071796325,1
0.3,1.94984459975805,1
0.3,1.99526231496888,1
0.3,2.04173794466953,1
0.3,2.08929613085404,1
0.3,2.13796208950223,1
0.3,2.18776162394955,1
0.3,2.23872113856834,1
0.3,2.29086765276777,1
0.3,2.34422881531992,1
0.3,2.39883291901949,1
0.3,2.45470891568503,1
0.3,2.51188643150958,1
0.3,2.57039578276886,1
0.3,2.63026799189538,1
0.3,2.69153480392691,1
0.3,2.75422870333817,1
0.3,2.81838293126446,1
0.3,2.88403150312661,1
0.3,2.95120922666638,1
0.3,3.01995172040202,1
0.3,3.09029543251359,1
0.3,3.16227766016838,1
0.3,3.23593656929628,1
0.3,3.31131121482591,1
0.3,3.38844156139203,1
0.3,3.46736850452532,1
0.3,3.54813389233575,1
0.3,3.63078054770102,1
0.3,3.71535229097173,1
0.3,3.80189396320561,1
0.3,3.8904514499428,1
0.3,3.98107170553498,1
0.3,4.07380277804113,1
0.3,4.16869383470335,1
0.3,4.26579518801593,1
0.3,4.36515832240167,1
0.3,4.46683592150963,1
0.3,4.57088189614875,1
0.3,4.67735141287198,1
0.3,4.78630092322638,1
0.3,4.89778819368447,1
0.3,5.01187233627272,1
0.3,5.12861383991365,1
0.3,5.24807460249772,1
0.3,5.37031796370253,1
0.3,5.49540873857625,1
0.3,5.62341325190349,1
0.3,5.75439937337157,1
0.3,5.8884365535559,1
0.3,6.02559586074358,1
0.3,6.16595001861482,1
0.3,6.30957344480193,1
0.3,6.45654229034656,1
0.3,6.60693448007596,1
0.3,6.76082975391982,1
0.3,6.91830970918936,1
0.3,7.07945784384139,1
0.3,7.24435960074991,1
0.3,7.41310241300918,1
0.3,7.58577575029184,1
0.3,7.76247116628693,1
0.3,7.94328234724282,1
0.3,8.12830516164099,1
0.3,8.31763771102671,1
0.3,8.51138038202376,1
0.3,8.70963589956081,1
0.3,8.91250938133746,1
0.3,9.1201083935591,1
0.3,9.3325430079699,1
0.3,9.54992586021437,1
0.3,9.77237220955811,1
0.3,10,1
0.3,10.2329299228075,1
0.3,10.471285480509,1
0.3,10.7151930523761,1
0.3,10.9647819614319,1
0.3,11.2201845430196,1
0.3,11.4815362149688,1
0.3,11.7489755493953,1
0.3,12.0226443461741,1
0.3,12.3026877081238,1
0.3,12.5892541179417,1
0.3,12.8824955169313,1
0.3,13.1825673855641,1
0.3,13.4896288259165,1
0.3,13.8038426460289,1
0.3,14.1253754462276,1
0.3,14.4543977074593,1
0.3,14.7910838816821,1
0.3,15.1356124843621,1
0.3,15.4881661891248,1
0.3,15.8489319246111,1
0.3,16.2181009735893,1
0.3,16.5958690743756,1
0.3,16.9824365246175,1
0.3,17.3780082874938,1
0.3,17.7827941003892,1
0.3,18.1970085860998,1
0.3,18.6208713666287,1
0.3,19.0546071796325,1
0.3,19.4984459975805,1
0.3,19.9526231496888,1
0.3,20.4173794466953,1
0.3,20.8929613085404,1
0.3,21.3796208950223,1
0.3,21.8776162394955,1
0.3,22.3872113856834,1
0.3,22.9086765276777,1
0.3,23.4422881531992,1
0.3,23.9883291901949,1
0.3,24.5470891568503,1
0.3,25.1188643150958,1
0.3,25.7039578276886,1
0.3,26.3026799189538,1
0.3,26.9153480392691,1
0.3,27.5422870333817,1
0.3,28.1838293126446,1
0.3,28.8403150312661,1
0.3,29.5120922666638,1
0.3,30.1995172040202,1
0.3,30.9029543251359,1
0.3,31.6227766016838,1
0.3,32.3593656929628,1
0.3,33.1131121482591,1
0.3,33.8844156139203,1
0.3,34.6736850452532,1
0.3,35.4813389233575,1
0.3,36.3078054770102,1
0.3,37.1535229097173,1
0.3,38.0189396320561,1
0.3,38.904514499428,1
0.3,39.8107170553498,1
0.3,40.7380277804113,1
0.3,41.6869383470336,1
0.3,42.6579518801593,1
0.3,43.6515832240167,1
0.3,44.6683592150963,1
0.3,45.7088189614875,1
0.3,46.7735141287198,1
0.3,47.8630092322638,1
0.3,48.9778819368447,1
0.3,50.1187233627273,1
0.3,51.2861383991365,1
0.3,52.4807460249772,1
0.3,53.7031796370253,1
0.3,54.9540873857625,1
0.3,56.2341325190349,1
0.3,57.5439937337157,1
0.3,58.884365535559,1
0.3,60.2559586074358,1
0.3,61.6595001861482,1
0.3,63.0957344480193,1
0.3,64.5654229034656,1
0.3,66.0693448007596,1
0.3,67.6082975391982,1
0.3,69.1830970918936,1
0.3,70.7945784384139,1
0.3,72.4435960074991,1
0.3,74.1310241300918,1
0.3,75.8577575029184,1
0.3,77.6247116628693,1
0.3,79.4328234724282,1
0.3,81.2830516164099,1
0.3,83.1763771102671,1
0.3,85.1138038202378,1
0.3,87.0963589956081,1
0.3,89.1250938133746,1
0.3,91.201083935591,1
0.3,93.325430079699,1
0.3,95.4992586021437,1
0.3,97.7237220955811,1
0.3,100,1
0.3,102.329299228075,1
0.3,104.71285480509,1
0.3,107.15193052376,1
0.3,109.647819614319,1
0.3,112.201845430197,1
0.3,114.815362149688,1
0.3,117.489755493953,1
0.3,120.226443461741,1
0.3,123.026877081238,1
0.3,125.892541179417,1
0.3,128.824955169313,1
0.3,131.825673855641,1
0.3,134.896288259166,1
0.3,138.038426460289,1
0.3,141.253754462276,1
0.3,144.543977074593,1
0.3,147.910838816821,1
0.3,151.356124843621,1
0.3,154.881661891248,1
0.3,158.489319246111,1
0.3,162.181009735893,1
0.3,165.958690743756,1
0.3,169.824365246175,1
0.3,173.780082874938,1
0.3,177.827941003892,1
0.3,181.970085860998,1
0.3,186.208713666287,1
0.3,190.546071796324,1
0.3,194.984459975805,1
0.3,199.526231496888,1
0.3,204.173794466953,1
0.3,208.929613085404,1
0.3,213.796208950223,1
0.3,218.776162394955,1
0.3,223.872113856834,1
0.3,229.086765276777,1
0.3,234.422881531993,1
0.3,239.883291901949,1
0.3,245.470891568503,1
0.3,251.188643150958,1
0.3,257.039578276886,1
0.3,263.026799189538,1
0.3,269.153480392691,1
0.3,275.422870333816,1
0.3,281.838293126445,1
0.3,288.403150312661,1
0.3,295.120922666639,1
0.3,301.995172040202,1
0.3,309.029543251359,1
0.3,316.227766016838,1
0.3,323.593656929628,1
0.3,331.131121482591,1
0.3,338.844156139202,1
0.3,346.736850452532,1
0.3,354.813389233576,1
0.3,363.078054770102,1
0.3,371.535229097173,1
0.3,380.189396320561,1
0.3,389.04514499428,1
0.3,398.107170553497,1
0.3,407.380277804112,1
0.3,416.869383470336,1
0.3,426.579518801593,1
0.3,436.515832240167,1
0.3,446.683592150963,1
0.3,457.088189614875,1
0.3,467.735141287198,1
0.3,478.630092322638,1
0.3,489.778819368446,1
0.3,501.187233627274,1
0.3,512.861383991366,1
0.3,524.807460249773,1
0.3,537.031796370253,1
0.3,549.540873857625,1
0.3,562.341325190349,1
0.3,575.439937337157,1
0.3,588.843655355588,1
0.3,602.559586074357,1
0.3,616.595001861484,1
0.3,630.957344480194,1
0.3,645.654229034656,1
0.3,660.693448007596,1
0.3,676.082975391982,1
0.3,691.830970918936,1
0.3,707.945784384137,1
0.3,724.435960074989,1
0.3,741.310241300919,1
0.3,758.577575029185,1
0.3,776.247116628693,1
0.3,794.328234724282,1
0.3,812.8305161641,1
0.3,831.763771102671,1
0.3,851.138038202376,1
0.3,870.96358995608,1
0.3,891.250938133748,1
0.3,912.010839355912,1
0.3,933.254300796992,1
0.3,954.992586021437,1
0.3,977.237220955811,1
0.3,1000,1
0.4,1e-06,0.000655373418398879
0.4,1.02329299228075e-06,0.000670639346209895
0.4,1.0471285480509e-06,0.000686260878232953
0.4,1.07151930523761e-06,0.00070224629826461
0.4,1.09647819614319e-06,0.000718604083089304
0.4,1.12201845430196e-06,0.000735342906976211
0.4,1.14815362149688e-06,0.0007524716462809
0.4,1.17489755493953e-06,0.000769999384154264
0.4,1.20226443461741e-06,0.000787935415361203
0.4,1.23026877081238e-06,0.000806289251211661
0.4,1.25892541179417e-06,0.000825070624606583
0.4,1.28824955169313e-06,0.000844289495201516
0.4,1.31825673855641e-06,0.000863956054690572
0.4,1.34896288259165e-06,0.000884080732213603
0.4,1.38038426460288e-06,0.000904674199889387
0.4,1.41253754462276e-06,0.000925747378477845
0.4,1.44543977074593e-06,0.000947311443174257
0.4,1.47910838816821e-06,0.000969377829538566
0.4,1.51356124843621e-06,0.000991958239562911
0.4,1.54881661891248e-06,0.00101506464788066
0.4,1.58489319246111e-06,0.00103870930812015
0.4,1.62181009735893e-06,0.00106290475940665
0.4,1.65958690743756e-06,0.00108766383301587
0.4,1.69824365246175e-06,0.00111299965918264
0.4,1.73780082874938e-06,0.00113892567406835
0.4,1.77827941003892e-06,0.00116545562689083
0.4,1.81970085860998e-06,0.00119260358722059
0.4,1.86208713666287e-06,0.00122038395244705
0.4,1.90546071796325e-06,0.00124881145541904
0.4,1.94984459975805e-06,0.00127790117226339
0.4,1.99526231496888e-06,0.00130766853038591
0.4,2.04173794466953e-06,0.00133812931665891
0.4,2.08929613085404e-06,0.0013692996857998
0.4,2.13796208950223e-06,0.00140119616894493
0.4,2.18776162394955e-06,0.00143383568242361
0.4,2.23872113856834e-06,0.00146723553673663
0.4,2.29086765276777e-06,0.00150141344574429
0.4,2.34422881531992e-06,0.00153638753606871
0.4,2.39883291901949e-06,0.00157217635671555
0.4,2.45470891568503e-06,0.00160879888892011
0.4,2.51188643150958e-06,0.00164627455622316
0.4,2.57039578276886e-06,0.00168462323478182
0.4,2.63026799189538e-06,0.00172386526392107
0.4,2.69153480392691e-06,0.00176402145693135
0.4,2.75422870333817e-06,0.00180511311211817
0.4,2.81838293126446e-06,0.00184716202410947
0.4,2.88403150312661e-06,0.00189019049542697
0.4,2.95120922666638e-06,0.00193422134832734
0.4,3.01995172040202e-06,0.00197927793691992
0.4,3.09029543251359e-06,0.00202538415956704
0.4,3.16227766016838e-06,0.00207256447157389
0.4,3.23593656929628e-06,0.0021208438981745
0.4,3.31131121482591e-06,0.0021702480478208
0.4,3.38844156139203e-06,0.00222080312578196
0.4,3.46736850452532e-06,0.00227253594806104
0.4,3.54813389233575e-06,0.00232547395563667
0.4,3.63078054770102e-06,0.00237964522903706
0.4,3.71535229097173e-06,0.00243507850325435
0.4,3.80189396320561e-06,0.00249180318300716
0.4,3.89045144994281e-06,0.00254984935835947
0.4,3.98107170553497e-06,0.00260924782070426
0.4,4.07380277804113e-06,0.00267003007912033
0.4,4.16869383470335e-06,0.00273222837711113
0.4,4.26579518801593e-06,0.00279587570973455
0.4,4.36515832240166e-06,0.00286100584113274
0.4,4.46683592150963e-06,0.00292765332247135
0.4,4.57088189614875e-06,0.0029958535102979
0.4,4.67735141287198e-06,0.00306564258532897
0.4,4.78630092322638e-06,0.00313705757167619
0.4,4.89778819368447e-06,0.00321013635652158
0.4,5.01187233627272e-06,0.00328491771025252
0.4,5.12861383991365e-06,0.00336144130706714
0.4,5.24807460249772e-06,0.00343974774606139
0.4,5.37031796370253e-06,0.00351987857280879
0.4,5.49540873857625e-06,0.00360187630144454
0.4,5.62341325190349e-06,0.0036857844372659
0.4,5.75439937337157e-06,0.0037716474998608
0.4,5.88843655355588e-06,0.00385951104677719
0.4,6.02559586074358e-06,0.00394942169774573
0.4,6.16595001861482e-06,0.00404142715946881
0.4,6.30957344480193e-06,0.00413557625098934
0.4,6.45654229034656e-06,0.00423191892965273
0.4,6.60693448007596e-06,0.00433050631767599
0.4,6.76082975391982e-06,0.0044313907293385
0.4,6.91830970918936e-06,0.00453462569880859
0.4,7.07945784384137e-06,0.00464026600862129
0.4,7.24435960074991e-06,0.00474836771882223
0.4,7.41310241300918e-06,0.00485898819679365
0.4,7.58577575029184e-06,0.00497218614777824
0.4,7.76247116628691e-06,0.00508802164611749
0.4,7.94328234724282e-06,0.00520655616722115
0.4,8.12830516164099e-06,0.00532785262028508
0.4,8.31763771102671e-06,0.00545197538177522
0.4,8.51138038202376e-06,0.0055789903296954
0.4,8.70963589956081e-06,0.00570896487865786
0.4,8.91250938133746e-06,0.00584196801577485
0.4,9.1201083935591e-06,0.00597807033739126
0.4,9.33254300796991e-06,0.00611734408667754
0.4,9.54992586021437e-06,0.00625986319210362
0.4,9.77237220955811e-06,0.00640570330681407
0.4,1e-05,0.00655494184892651
0.4,1.02329299228075e-05,0.00670765804277423
0.4,1.0471285480509e-05,0.00686393296111578
0.4,1.07151930523761e-05,0.00702384956833434
0.4,1.09647819614319e-05,0.00718749276464986
0.4,1.12201845430196e-05,0.00735494943136843
0.4,1.14815362149688e-05,0.00752630847719291
0.4,1.17489755493953e-05,0.00770166088561996
0.4,1.20226443461741e-05,0.00788109976344955
0.4,1.23026877081238e-05,0.00806472039043266
0.4,1.25892541179417e-05,0.00825262027008449
0.4,1.28824955169313e-05,0.00844489918169061
0.4,1.31825673855641e-05,0.00864165923353422
0.4,1.34896288259165e-05,0.0088430049173737
0.4,1.38038426460289e-05,0.00904904316419957
0.4,1.41253754462276e-05,0.00925988340130166
0.4,1.44543977074593e-05,0.00947563761067736
0.4,1.47910838816821e-05,0.00969642038881246
0.4,1.51356124843621e-05,0.00992234900786768
0.4,1.54881661891248e-05,0.0101535434783038
0.4,1.58489319246111e-05,0.0103901266129797
0.4,1.62181009735893e-05,0.0106322240927583
0.4,1.65958690743756e-05,0.0108799645336562
0.4,1.69824365246175e-05,0.0111334795555738
0.4,1.73780082874938e-05,0.0113929038526429
0.4,1.77827941003892e-05,0.0116583752652317
0.4,1.81970085860998e-05,0.0119300348536446
0.4,1.86208713666287e-05,0.0122080269735593
0.4,1.90546071796325e-05,0.0124924993532406
0.4,1.94984459975805e-05,0.0127836031725746
0.4,1.99526231496888e-05,0.0130814931439665
0.4,2.04173794466953e-05,0.0133863275951464
0.4,2.08929613085404e-05,0.0136982685539275
0.4,2.13796208950223e-05,0.0140174818349654
0.4,2.18776162394955e-05,0.0143441371285653
0.4,2.23872113856834e-05,0.0146784080915851
0.4,2.29086765276777e-05,0.0150204724404867
0.4,2.34422881531992e-05,0.0153705120465849
0.4,2.39883291901949e-05,0.0157287130335476
0.4,2.45470891568503e-05,0.0160952658772015
0.4,2.51188643150958e-05,0.0164703655076975
0.4,2.57039578276886e-05,0.0168542114140935
0.4,2.63026799189538e-05,0.0172470077514127
0.4,2.69153480392691e-05,0.0176489634502352
0.4,2.75422870333816e-05,0.0180602923288866
0.4,2.81838293126445e-05,0.0184812132082839
0.4,2.88403150312661e-05,0.0189119500295029
0.4,2.95120922666638e-05,0.0193527319741346
0.4,3.01995172040202e-05,0.0198037935874957
0.4,3.09029543251359e-05,0.0202653749047621
0.4,3.16227766016838e-05,0.0207377215800991
0.4,3.23593656929628e-05,0.021221085018856
0.4,3.31131121482591e-05,0.0217157225129038
0.4,3.38844156139203e-05,0.0222218973791884
0.4,3.46736850452532e-05,0.0227398791015809
0.4,3.54813389233575e-05,0.0232699434761009
0.4,3.63078054770102e-05,0.0238123727595987
0.4,3.71535229097173e-05,0.0243674558219774
0.4,3.80189396320561e-05,0.0249354883020433
0.4,3.8904514499428e-05,0.025516772767071
0.4,3.98107170553497e-05,0.0261116188761751
0.4,4.07380277804113e-05,0.0267203435475815
0.4,4.16869383470336e-05,0.0273432711298916
0.4,4.26579518801593e-05,0.0279807335774401
0.4,4.36515832240167e-05,0.0286330706298441
0.4,4.46683592150963e-05,0.0293006299958466
0.4,4.57088189614875e-05,0.0299837675415612
0.4,4.67735141287198e-05,0.0306828474832245
0.4,4.78630092322638e-05,0.0313982425845674
0.4,4.89778819368446e-05,0.0321303343589197
0.4,5.01187233627273e-05,0.0328795132761633
0.4,5.12861383991365e-05,0.0336461789746553
0.4,5.24807460249772e-05,0.0344307404782423
0.4,5.37031796370253e-05,0.0352336164184927
0.4,5.49540873857625e-05,0.036055235262275
0.4,5.62341325190349e-05,0.0368960355448176
0.4,5.75439937337157e-05,0.0377564661083817
0.4,5.88843655355588e-05,0.0386369863466913
0.4,6.02559586074358e-05,0.0395380664552601
0.4,6.16595001861482e-05,0.040460187687765
0.4,6.30957344480193e-05,0.0414038426186161
0.4,6.45654229034656e-05,0.0423695354118767
0.4,6.60693448007596e-05,0.0433577820966946
0.4,6.76082975391982e-05,0.0443691108494077
0.4,6.91830970918936e-05,0.0454040622824897
0.4,7.07945784384137e-05,0.0464631897405094
0.4,7.24435960074991e-05,0.0475470596032805
0.4,7.41310241300918e-05,0.0486562515963825
0.4,7.58577575029184e-05,0.0497913591092395
0.4,7.76247116628693e-05,0.0509529895209485
0.4,7.94328234724282e-05,0.0521417645340525
0.4,8.12830516164099e-05,0.0533583205164628
0.4,8.31763771102671e-05,0.0546033088517344
0.4,8.51138038202376e-05,0.0558773962979108
0.4,8.7096358995608e-05,0.0571812653551552
0.4,8.91250938133746e-05,0.0585156146423931
0.4,9.1201083935591e-05,0.0598811592831981
0.4,9.3325430079699e-05,0.0612786313011583
0.4,9.54992586021437e-05,0.0627087800249652
0.4,9.77237220955811e-05,0.0641723725034801
0.4,1e-04,0.0656701939310312
0.4,0.000102329299228075,0.0672030480832102
